dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_PAB1,top128_mean_norm,GreedyWalk,ALDE,0.46955949382390827,0.37985771091189235,0.08970178291201591,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,GreedyWalk,Random,0.46955949382390827,0.2829681491712108,0.18659134465269744,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,MULTIevolve,EVOLVEpro,0.46228665253147483,0.443030959693715,0.019255692837759852,1.991167664527893e-06,True
ms_PAB1,top128_mean_norm,MULTIevolve,AiCE,0.46228665253147483,0.4336975807091221,0.028589071822352707,4.7124922275543213e-07,True
ms_PAB1,top128_mean_norm,MULTIevolve,CLADE,0.46228665253147483,0.4048842885531485,0.05740236397832632,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,MULTIevolve,ALDE,0.46228665253147483,0.37985771091189235,0.08242894161958247,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,MULTIevolve,Random,0.46228665253147483,0.2829681491712108,0.179318503360264,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,EVOLVEpro,AiCE,0.443030959693715,0.4336975807091221,0.009333378984592855,0.2988441474735737,False
ms_PAB1,top128_mean_norm,EVOLVEpro,CLADE,0.443030959693715,0.4048842885531485,0.03814667114056647,3.725290298461914e-09,True
ms_PAB1,top128_mean_norm,EVOLVEpro,ALDE,0.443030959693715,0.37985771091189235,0.06317324878182262,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,EVOLVEpro,Random,0.443030959693715,0.2829681491712108,0.16006281052250415,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,AiCE,CLADE,0.4336975807091221,0.4048842885531485,0.028813292155973613,6.146728992462158e-08,True
ms_PAB1,top128_mean_norm,AiCE,ALDE,0.4336975807091221,0.37985771091189235,0.05383986979722977,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,AiCE,Random,0.4336975807091221,0.2829681491712108,0.1507294315379113,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,CLADE,ALDE,0.4048842885531485,0.37985771091189235,0.025026577641256154,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,CLADE,Random,0.4048842885531485,0.2829681491712108,0.12191613938193768,1.862645149230957e-09,True
ms_PAB1,top128_mean_norm,ALDE,Random,0.37985771091189235,0.2829681491712108,0.09688956174068153,1.862645149230957e-09,True
