dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_CreiLOV,max_fitness_norm,ftMLDE,MULTIevolve,0.9440926015377045,0.9215092658996582,0.022583335638046265,0.004031794145703316,False
ms_CreiLOV,max_fitness_norm,ftMLDE,AiCE,0.9440926015377045,0.9143250584602356,0.029767543077468872,9.98377799987793e-07,True
ms_CreiLOV,max_fitness_norm,ftMLDE,EVOLVEpro,0.9440926015377045,0.9134450554847717,0.03064754605293274,2.60770320892334e-08,True
ms_CreiLOV,max_fitness_norm,ftMLDE,ALDE,0.9440926015377045,0.9109160304069519,0.033176571130752563,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,ftMLDE,Random,0.9440926015377045,0.870035707950592,0.07405689358711243,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,CLADE,GreedyWalk,0.935441255569458,0.9286376535892487,0.006803601980209351,0.09610157273709774,False
ms_CreiLOV,max_fitness_norm,CLADE,MULTIevolve,0.935441255569458,0.9215092658996582,0.013931989669799805,0.03272089920938015,False
ms_CreiLOV,max_fitness_norm,CLADE,AiCE,0.935441255569458,0.9143250584602356,0.021116197109222412,1.0609626770019531e-05,True
ms_CreiLOV,max_fitness_norm,CLADE,EVOLVEpro,0.935441255569458,0.9134450554847717,0.02199620008468628,1.1920928955078125e-06,True
ms_CreiLOV,max_fitness_norm,CLADE,ALDE,0.935441255569458,0.9109160304069519,0.024525225162506104,4.421919584274292e-06,True
ms_CreiLOV,max_fitness_norm,CLADE,Random,0.935441255569458,0.870035707950592,0.06540554761886597,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,GreedyWalk,MULTIevolve,0.9286376535892487,0.9215092658996582,0.007128387689590454,0.583757072687149,False
ms_CreiLOV,max_fitness_norm,GreedyWalk,AiCE,0.9286376535892487,0.9143250584602356,0.014312595129013062,0.00577649287879467,False
ms_CreiLOV,max_fitness_norm,GreedyWalk,EVOLVEpro,0.9286376535892487,0.9134450554847717,0.015192598104476929,0.000283263623714447,True
ms_CreiLOV,max_fitness_norm,GreedyWalk,ALDE,0.9286376535892487,0.9109160304069519,0.017721623182296753,0.0050126127898693085,False
ms_CreiLOV,max_fitness_norm,GreedyWalk,Random,0.9286376535892487,0.870035707950592,0.058601945638656616,5.587935447692871e-09,True
ms_CreiLOV,max_fitness_norm,MULTIevolve,AiCE,0.9215092658996582,0.9143250584602356,0.007184207439422607,0.01283373311161995,False
ms_CreiLOV,max_fitness_norm,MULTIevolve,EVOLVEpro,0.9215092658996582,0.9134450554847717,0.008064210414886475,0.007111456245183945,False
ms_CreiLOV,max_fitness_norm,MULTIevolve,ALDE,0.9215092658996582,0.9109160304069519,0.010593235492706299,0.026228994131088257,False
ms_CreiLOV,max_fitness_norm,MULTIevolve,Random,0.9215092658996582,0.870035707950592,0.05147355794906616,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,AiCE,EVOLVEpro,0.9143250584602356,0.9134450554847717,0.0008800029754638672,0.6408254038542509,False
ms_CreiLOV,max_fitness_norm,AiCE,ALDE,0.9143250584602356,0.9109160304069519,0.0034090280532836914,0.6554384250193834,False
ms_CreiLOV,max_fitness_norm,AiCE,Random,0.9143250584602356,0.870035707950592,0.044289350509643555,1.862645149230957e-09,True
ms_CreiLOV,max_fitness_norm,EVOLVEpro,ALDE,0.9134450554847717,0.9109160304069519,0.0025290250778198242,0.7000329215079546,False
ms_CreiLOV,max_fitness_norm,EVOLVEpro,Random,0.9134450554847717,0.870035707950592,0.04340934753417969,5.587935447692871e-09,True
ms_CreiLOV,max_fitness_norm,ALDE,Random,0.9109160304069519,0.870035707950592,0.04088032245635986,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,GreedyWalk,0.9500324130058289,0.8540210127830505,0.09601140022277832,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,Random,0.9500324130058289,0.838618129491806,0.11141428351402283,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,EVOLVEpro,0.9500324130058289,0.8187471628189087,0.13128525018692017,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,ALDE,0.9500324130058289,0.8124847412109375,0.13754767179489136,1.862645149230957e-09,True
ms_GFP,max_fitness_norm,AiCE,CLADE,0.9500324130058289,0.8124847412109375,0.13754767179489136,1.862645149230957e-09,True
